Mapping project name,ESCO-O*NET Crosswalk,,,,,
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation","Mix or apply pesticides, herbicides, fungicides, or insecticides through sprays, dusts, vapors, soil incorporation, or chemical application on trees, shrubs, lawns, or crops. Usually requires specific training and state or federal certification.",http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e,pest management worker,"Pest management workers identify, eliminate and repel pests by applying specific chemical solutions, setting traps and other equipment to control pests such as rats, mice and cockroaches. They apply pesticides and clean and remove pests after extermination. Their tasks might include elimination of fungi, moisture or insects. They inform and advise clients, residents and facility owners on after care and preventive methods to keep away pests.",closeMatch
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation","Mix or apply pesticides, herbicides, fungicides, or insecticides through sprays, dusts, vapors, soil incorporation, or chemical application on trees, shrubs, lawns, or crops. Usually requires specific training and state or federal certification.",http://data.europa.eu/esco/occupation/509f9452-ed18-4fbf-8a4c-d45de85aa2f7,pesticides sprayer,"Pesticides sprayers mix pesticides, insecticides, fungicides, and other chemical solutions, and apply them via technical equipment such as sprayers on trees, plants and lawns. They clean and maintain operating machinery and ensure the overall safety in designated areas.",exactMatch
37-3013.00,Tree Trimmers and Pruners,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts.",http://data.europa.eu/esco/occupation/b865693a-eb11-44cc-bf6c-38e5b4d7e169,arboriculturist,"Arboriculturists carry out specialised tasks related to observation, health and maintenance of trees.",closeMatch
37-3013.00,Tree Trimmers and Pruners,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts.",http://data.europa.eu/esco/occupation/773cf1de-50a4-42e7-bab1-e68dcbae3f54,forest worker,"Forest workers carry out a variety of jobs to care for and manage trees, woodland areas and forests. Their activities include planting, trimming, thinning and fellingÂ trees and protecting them from pests, diseases andÂ damage.",closeMatch
37-3013.00,Tree Trimmers and Pruners,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts.",http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c,tree surgeon,Tree surgeons maintain trees. They use heavy machinery to prune and cut trees. Tree surgeons are often required to climb the trees to perform maintenance.,exactMatch
39-1013.00,First-Line Supervisors of Gambling Services Workers,"Directly supervise and coordinate activities of workers in assigned gambling areas. May circulate among tables, observe operations, and ensure that stations and games are covered for each shift. May verify and pay off jackpots. May reset slot machines after payoffs and make repairs or adjustments to slot machines or recommend removal of slot machines for repair. May plan and organize activities and services for guests in hotels/casinos.",http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809,gambling manager,Gambling managers organise and coordinate the activities of a gambling facility. They oversee daily operations and facilitate communications between staff and customers. They manage and train staff and strive to improve the profitability of their business. They take responsibility for all gambling activities and ensure that relevant gambling rules and regulations are followed.,closeMatch
39-1013.00,First-Line Supervisors of Gambling Services Workers,"Directly supervise and coordinate activities of workers in assigned gambling areas. May circulate among tables, observe operations, and ensure that stations and games are covered for each shift. May verify and pay off jackpots. May reset slot machines after payoffs and make repairs or adjustments to slot machines or recommend removal of slot machines for repair. May plan and organize activities and services for guests in hotels/casinos.",http://data.europa.eu/esco/occupation/eb198788-0b99-4583-a7c5-0139ff9f91ad,casino gaming manager,"Casino gaming managers oversee the day-to-day operations of gaming facilities. They supervise personnel, monitor the gaming areas, oversee the security services, ensure that all gaming rules are followed, and monitor compliance with regulatory requirements, responsible for implementing the operational objectives of the business.",exactMatch
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",Directly supervise and coordinate activities of entertainment and recreation related workers.,http://data.europa.eu/esco/occupation/4887c8a5-35d3-44c3-be69-346027e485f0,hospitality entertainment manager,Hospitality entertainment managers are in charge of managing the team which creates entertainment activities for the guests of a hospitality establishment.,broadMatch
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",Directly supervise and coordinate activities of entertainment and recreation related workers.,http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,activity leader,"Activity leaders provide recreational services to people and children on vacation. They organise activities such as games for children, sport competitions, cycling tours, shows and museum visits. Recreational animators also advertise their activities, manage the available budget for each event and consult their colleagues.Â ",broadMatch
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",Directly supervise and coordinate activities of entertainment and recreation related workers.,http://data.europa.eu/esco/occupation/6e298596-882b-4687-a0cf-3eb37f8fd328,outdoor activities coordinator,"Outdoor activities coordinators organise and manage work programmes and resources (especially staff) to deliver the organisationâ€™s products and services. They supervise and manage staff. They might train and develop the staff, or the planning and management of this process through others. They are highly aware of their responsibilities towards clients, technical issues, environmental issues, and safety issues. The role of an outdoor animation coordinator/supervisor is often â€œin the fieldâ€, but there may also be aspects of management and administration.",broadMatch
39-2011.00,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",http://data.europa.eu/esco/occupation/2662ed6c-a705-4895-8e9d-0a85c08ad908,dog trainer,"Dog trainers train animals and/or dog handlers for general and specific purposes, including assistance, security, leisure, competition, transportation, obedience and routine handling, entertainment and education, in accordance with national legislation.",broadMatch
39-2011.00,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",http://data.europa.eu/esco/occupation/65a9366c-d4d3-484d-a577-c63d335987da,guide dog instructor,"Guide dog instructors train dogs to be responsible in guiding blind people to travel effectively. They plan the training sessions, match guide dogs with their clients and ensure overall routine care of the training dogs. Guide dog instructors also provide advice to the blind people in the use of techniques that facilitate dogs' travel skills and mobility.",broadMatch
39-2011.00,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",http://data.europa.eu/esco/occupation/1ee1b792-4d5f-4555-be4e-ce7e4c05d1a9,animal handler,"Animal handlers are in charge of handling animals in a working role and continue the training of the animal,Â in accordance with national legislation.",broadMatch
39-2011.00,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",http://data.europa.eu/esco/occupation/fc1da244-880f-407d-bfa7-789a2f468ea0,animal trainer,"Animal trainers train animals and/or animal handlers for general and specific purposes, including assistance, security, leisure, competition, transportation, obedience and routine handling, entertainment and education,Â in accordance with national legislation.",exactMatch
39-2011.00,Animal Trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",http://data.europa.eu/esco/occupation/4ac3c3a0-eb56-491f-8d21-1e5539a05b54,horse trainer,"Horse trainers train animals and/or riders for general and specific purposes, including assistance, security, leisure, competition, transportation, obedience and routine handling, entertainment and education, in accordance with national legislation.",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,animal care attendant," Animal care attendants provide routine care for non-production animals, which may include feeding, watering, cleaning, exercise and enrichment, grooming, training and monitoring of the health and welfare,Â in accordance with national legislation. 
",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/f7066fc0-5f2f-43a9-bd35-a99e6119490d,zookeeper,"Zookeepers manage animals that are kept in captivity for conservation, education, research and/or to be displayed to the public. They are usually responsible for the feeding and the daily care and welfare of theÂ animals. As a part of their routine, zookeepers clean the exhibits and report possible health problems. They may also be involved in particular scientific researchÂ orÂ public education, such as conducting guided tours and answering questions.",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/7ceb2340-339c-4367-bc4e-e08f57c992f6,animal shelter worker,"Animal shelter workers provide animal care routine services at the animal shelter. They receive animals brought to the shelter, respond to calls about lost or injured animals, nurse animals, clean cages, handle papers for adoption of animals, transport animals to the veterinarian and maintain database with the animals present in the shelter.",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/15dfabf5-71e0-400e-af48-4c6f92ef4392,kennel worker,"Kennel workers handle animals in kennels or catteries and provide care for pets. They feed the animals, clean their cages, look after ill or old animals, groom them and take them out for a walk.",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/5a940ae0-3fa4-40f9-8ca4-17bf792da243,animal groomer," Animal groomers are in charge of grooming a range of animals, using the correct equipment, materials and methods. It includes use of appropriate and safe handling techniques and the promotion of good hygiene, health and welfare of the animal.Â  
",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/84cdc2ef-ee7c-42b1-be19-5e1c6b537f8f,pet sitter,"Pet sitters provide animal-sitting services including dog walking, home-boarding, pet/home sitting, day boarding and animal transportation services.Â  They maintain records, use appropriate and safe handling techniques and do routineÂ monitoring of the health and welfare of the animal.",closeMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/isco/C5164,Pet groomers and animal care workers,"Pet groomers and animal care workers feed, handle, train and groom animals and assist veterinarians, animal health technologists and technicians in veterinary facilities, animal shelters, breeding and boarding kennels, zoos, laboratories, retail pet shops, riding schools, dog training schools, pet grooming and similar establishments.
Tasks include -
(a)  bathing and feeding animals;
(b)  leading or carrying animals to treatment rooms and holding them during treatment;
(c)  cleaning and sterilizing veterinary surgical instruments;
(d)  labelling drugs, chemicals and other pharmaceutical preparations and replenishing stock;
(e)  sterilizing bottles, beakers and other equipment;
(f)  cleaning, organizing and disinfecting animal quarters such as pens, stables, cages and yards, and animal equipment such as saddles and bridles;
(g)  collecting and recording animal information such as weight, size, physical condition, treatments received, medications given and food intake;
(h)  training animals to develop and maintain desired behaviours for competition, entertainment, obedience, security, riding and other activities;
(i)  grooming animals by performing tasks such as washing, brushing, clipping and trimming coats, cutting nails and cleaning ears.
Examples of the occupations classified here:
- Animal attendant
- Dog trainer
- Horse breaker
- Veterinary aide
- Zoo keeper
",exactISCO
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/6630d23f-4c8e-4855-abb0-8ca1e72c74ba,equine worker,Equine workers provide caring activities for horses and ponies.,broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/bcffa133-c499-4db4-8e4f-b2d95da3b0fc,farrier,"Farriers inspect, trim and shape the hooves of horses and make and fit horseshoes, in compliance with any regulatory requirements.
",broadMatch
39-2021.00,Animal Caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",http://data.europa.eu/esco/occupation/beedd3c0-d3e2-4efe-8f39-381df669ee35,groom,"Grooms provide practical dailyÂ horseÂ care to ensure the horses health, welfare and safety. They take part in exercising horses,Â cleaning and maintaining the stables, buildings and territory.",broadMatch
39-3011.00,Gambling Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players' money or chips. May compare the house's hand against players' hands.",http://data.europa.eu/esco/occupation/961cbd1f-2a9b-4756-b227-67a1c23c94b6,casino cashier,"Casino cashiers exchange tokens, coins or chips for money. They arrange pay-outs and obtain customers' signatures and identification. They audit and count money in a cash register, enforcing money laundering regulations.",closeMatch
39-3011.00,Gambling Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players' money or chips. May compare the house's hand against players' hands.",http://data.europa.eu/esco/occupation/2f7f5c84-b9b3-41ea-aa5f-5997d0873141,bingo caller,"Bingo callers organise and run games of bingo in a bingo hall, social club or other entertainment facility. Main stage callers have knowledge of all relevant legislation governing the bingo operation and club rules regarding the playing of all variations of bingo. 
Â ",closeMatch
39-3011.00,Gambling Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players' money or chips. May compare the house's hand against players' hands.",http://data.europa.eu/esco/occupation/b89f5984-3fb7-4339-80d5-00d1b0750b53,casino pit boss,"Casino pit bosses support the management team and are able to manage, inspect and deal with all gaming activities. They supervise the gaming floor operation, and are accountable for influencing the spend and income per head to achieve the required margin whilst ensuring that the highest standards of efficiency, security and signature service standards are achieved in accordance with all company procedures and current legislation.",closeMatch
39-3011.00,Gambling Dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players' money or chips. May compare the house's hand against players' hands.",http://data.europa.eu/esco/occupation/fb1a7aab-1e33-4712-b8e0-d335243aba58,gaming dealer,"Gaming dealers operate table games. They stand behind the game table and operate games of chance by dispensing the appropriate number of cards to players, or operating other gaming equipment. They also distribute winnings, or collect players' money or chips.",exactMatch
39-3012.00,Gambling and Sports Book Writers and Runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number-generating equipment and announce the numbers for patrons. Receive, verify, and record patrons' wagers. Scan and process winning tickets presented by patrons and pay out winnings for those wagers.",http://data.europa.eu/esco/occupation/d18a8976-a283-42ad-9541-75c49396dbd7,lottery operator,"Lottery operators run the day-to-day functions of lotteries. They verify and enter data into the system, prepare reports and assist the forwarding of company equipment. They operate the communication tools used. Operators install, tear down and maintain equipment.",closeMatch
39-3012.00,Gambling and Sports Book Writers and Runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number-generating equipment and announce the numbers for patrons. Receive, verify, and record patrons' wagers. Scan and process winning tickets presented by patrons and pay out winnings for those wagers.",http://data.europa.eu/esco/occupation/6fefa90d-9a71-49c6-be92-52397e9795e6,odds compiler,"Odds compilers are in charge of counting the odds in gambling. They are employed by a bookmaker, betting exchange, lotteries and digital/on-line as well as casinos who set the odds for events (such as sporting outcomes) for customers to place bets on. Apart from pricing markets, they also engage in any activity regarding the trading aspects of gambling, such as monitoring customer accounts and the profitability of their operations. Odds compilers may be required to monitor the financial position the bookmaker is in and adjust their position (and odds) accordingly. They may also be consulted as to whether to accept a bet or not.",closeMatch
39-3012.00,Gambling and Sports Book Writers and Runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number-generating equipment and announce the numbers for patrons. Receive, verify, and record patrons' wagers. Scan and process winning tickets presented by patrons and pay out winnings for those wagers.",http://data.europa.eu/esco/occupation/264e1a4a-5074-47e2-a6d9-d225d48e8a9a,bookmaker,"Bookmakers (also often called 'bookies', or 'turf accountants') take betsÂ on sports games and other events at agreed uponÂ odds, theyÂ calculate odds and pay out winnings. They are responsible for the risk management.",exactMatch
39-3021.00,Motion Picture Projectionists,Set up and operate motion picture projection and related sound reproduction equipment.,http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,projectionist,Projectionists operate and maintain projection equipment in cinema theatres. They inspect the movie films before loading them into the projector. Projectionist make sure that everything runs smoothly during the projection of the movie. They also are responsible for the proper storage of movie films.,exactMatch
39-3021.00,Motion Picture Projectionists,Set up and operate motion picture projection and related sound reproduction equipment.,http://data.europa.eu/esco/occupation/061f56c6-36eb-4aa7-b5ef-98b7a569da1c,performance video operator,"Performance video operators control the (projected) images of a performance based on the artistic or creative concept, in interaction with the performers. Their work is influenced by and influences the results of other operators. Therefore, the operators work closely together with the designers, operators and performers. Performance video operators prepare media fragments, supervise the setup, steer the technical crew, program the equipment and operate the video system. Their work is based on plans, instructions and other documentation. 
Â ",broadMatch
39-3021.00,Motion Picture Projectionists,Set up and operate motion picture projection and related sound reproduction equipment.,http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502,video technician,"Video technicians set up, prepare,Â check and maintain equipment in order to provide optimal projected image quality for a live performance. They cooperate with road crew to unload, set up and operate video equipment and instruments.",closeMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/7f346896-a4fb-47a1-9572-13398bc297a6,usher,"Ushers assist visitors by showing their way in a big building such as a theatre, stadium or concert hall. They check visitors' tickets for authorized access, give directions to their seats and answer questions. Ushers may take on security monitoring tasks and alert security personnel when required.",broadMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/e31c83ac-cb74-4936-88f1-90ed0997b29b,amusement and recreation attendant,"Amusement and recreation attendants perform aÂ variety of attending duties at amusement or recreation facility. They may schedule the use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits or operate amusement concessions and rides.",broadMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/612430b3-dd43-4786-b823-0466c4953f66,ticket issuing clerk,"Ticket issuing clerks provide service to customers, sell tickets and fit the reservation offer to customers' needs. They sell tickets for all events such as sporting, cultural and leisure activities. They provide customers with information on offers and make the necessary arrangements.",broadMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/39a59c5c-4338-4480-bdc8-96328a491907,attraction operator,"Attraction operators control rides and monitor the attraction. They provide first aid assistance and materials as needed, and immediately report to the area supervisor. They conduct opening and closing procedures in assigned areas.",broadMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/43ee9c1a-59c2-48ee-afcd-c384dca92162,doorman/doorwoman,"Doormen/doorwomen welcome guests to a hospitality establishment and provide additional services related to assistance with luggage, guests' safety whilst ensuring security.",broadMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7,ticket sales agent,"Ticket sales agents provide initial service to customers, sell travel tickets and fit the reservation offer to customers' queries and needs.",broadMatch
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce,cloak room attendant,"Cloak room attendants ensure that clients' coats and bags are safely deposited within the cloak room. They interact with clients to receive their articles, exchange tickets for their corresponding items, and return them to their owners. They might assist with requests and complaints.",broadMatch
39-3091.00,Amusement and Recreation Attendants,"Perform a variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",http://data.europa.eu/esco/occupation/e31c83ac-cb74-4936-88f1-90ed0997b29b,amusement and recreation attendant,"Amusement and recreation attendants perform aÂ variety of attending duties at amusement or recreation facility. They may schedule the use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits or operate amusement concessions and rides.",exactMatch
39-3091.00,Amusement and Recreation Attendants,"Perform a variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",http://data.europa.eu/esco/occupation/39a59c5c-4338-4480-bdc8-96328a491907,attraction operator,"Attraction operators control rides and monitor the attraction. They provide first aid assistance and materials as needed, and immediately report to the area supervisor. They conduct opening and closing procedures in assigned areas.",broadMatch
39-3091.00,Amusement and Recreation Attendants,"Perform a variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",http://data.europa.eu/esco/occupation/92b7776f-5d90-413d-b05f-51e429e28346,camping ground operative,Camping ground operatives perform customer care in a campsite facility and other operational work.,broadMatch
39-3092.00,Costume Attendants,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances.",http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,costume attendant,Costume attendant help dress actors and extras. They make sure everything is as the costume designer envisioned and ensure the continuity of appearance of the performers. Costume attendants maintain and repair these costumes. They store them correctly and safely after shooting.,exactMatch
39-3092.00,Costume Attendants,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances.",http://data.europa.eu/esco/occupation/2a6784d7-c457-413d-ba99-e320de11fc98,dresser,"Dressers assist and support artists before, during and after the performance to ensure the performers costumes are in line with the artistic vision of the director and the artistic team. They ensure the costume quality, maintain, check and repair costumes and assist with quick costume changes. 
 
 
Â ",broadMatch
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",http://data.europa.eu/esco/occupation/1f1a45a8-8f5c-4b66-a8a1-e02490addc55,locker room attendant,"Locker room attendants assist customers in handling personal items and articles in changing rooms, usually in sports or theatre areas. They also maintain the overall cleanliness of the designated areas and help with lost and found issues.",broadMatch
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",http://data.europa.eu/esco/occupation/26087cc4-6226-41b0-9f97-9564ebe90dce,cloak room attendant,"Cloak room attendants ensure that clients' coats and bags are safely deposited within the cloak room. They interact with clients to receive their articles, exchange tickets for their corresponding items, and return them to their owners. They might assist with requests and complaints.",broadMatch
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",http://data.europa.eu/esco/occupation/2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12,spa attendant,"Spa attendants interact with guests at the reception desk to provide indications and explain the available services in the spa center. They are also in charge of cleaning the spa rooms after use, maintaining storage area cleanliness and restocking clean towels. Spa attendants monitor the security of the facility and are responsible for selling the products and services available such as treatment packages.",broadMatch
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",http://data.europa.eu/esco/occupation/88c55070-444a-45db-abe3-7b95c40bc9ec,leisure attendant,"Leisure attendants promote health and fitness participation for new and existingÂ members. They provide a clean, safe and friendly environment that promotesÂ regular member attendance and satisfaction. They are source of information andÂ encouragement for all members and actively assist fitness instructors and other workers whereverÂ possible.",broadMatch
39-4011.00,Embalmers,Prepare bodies for interment in conformity with legal requirements.,http://data.europa.eu/esco/occupation/dc34c345-caf9-4ab7-b496-e18a572194ba,embalmer,"Embalmers arrange for the removal of bodies of deceased persons from the place of death and they prepare the bodies for burials and cremations. They clean and disinfect the bodies, use make-up to create the impression of a more natural appearance and hide any visible damage. They are in close contact with funeral services directors in order to comply with the wishes of the deceased family members.",exactMatch
