Mapping project name,AI4ESCO
Mapping project author,CRISP
Mapping project version,merged
Mapping project version date,2021-04-23
Classification 1 Name,Italian ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.0.8
Classification 1 Language,it
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,classificazione delle professioni CP2011
Classification 2 Concept type,occupation
Classification 2 Version,2011
Classification 2 Language,it
Classification 2 Landing page,http://professioni.istat.it/cp2011/
,,,,,,,
,,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note
http://data.europa.eu/esco/occupation/4ebf2dae-c326-4627-befe-fbc91410f432,responsabile della pubblicità,http://data.europa.eu/esco/occupation/4ebf2dae-c326-4627-befe-fbc91410f432,1.2.3.4.0,"Direttori e dirigenti del dipartimento comunicazione, pubblicità e pubbliche relazioni",http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.4.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2,responsabile delle pubbliche relazioni,http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2,1.2.3.4.0,"Direttori e dirigenti del dipartimento comunicazione, pubblicità e pubbliche relazioni",http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.4.0,skos:closeMatch,
http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,responsabile della logistica e della distribuzione,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:closeMatch,
http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,responsabile della distribuzione,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:closeMatch,
http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,responsabile della distribuzione di merci specifiche,http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,responsabile della distribuzione di macchine e attrezzature agricole,http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,responsabile della distribuzione di elettrodomestici,http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,responsabile della distribuzione di apparecchiature elettroniche e per le telecomunicazioni e di loro componenti,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696,"responsabile della distribuzione di pesce, crostacei e molluschi",http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a,responsabile della distribuzione di fiori e piante,http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,responsabile della distribuzione di prodotti ortofrutticoli,http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e,"responsabile della distribuzione di mobili, tappeti e articoli per l’illuminazione",http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,"responsabile della distribuzione di ferramenta, di apparecchi e accessori per impianti idraulici e di riscaldamento",http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0,responsabile della distribuzione di prodotti in pelle e cuoio,http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/a49e1479-90c4-41d2-871b-ac58ebc4894b,responsabile della distribuzione di articoli per la casa,http://data.europa.eu/esco/occupation/a49e1479-90c4-41d2-871b-ac58ebc4894b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,responsabile della distribuzione di animali vivi,http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00,"responsabile della distribuzione di materie prime agricole, sementi e mangimi",http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,"responsabile della distribuzione di macchinari, impianti industriali, navi e aeromobili",http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,responsabile della distribuzione di carne e prodotti a base di carne,http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,responsabile della distribuzione di metalli e di minerali metalliferi,http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13,"responsabile della distribuzione di macchinari per l’estrazione, l’edilizia e l’ingegneria civile",http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,responsabile della distribuzione di profumi e cosmetici,http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5,responsabile della distribuzione di prodotti farmaceutici,http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5,"responsabile della distribuzione di zucchero, cioccolato e dolciumi",http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a,responsabile della distribuzione di macchinari per l’industria tessile,http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,"responsabile della distribuzione di prodotti, semilavorati e materie prime tessili",http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,responsabile della distribuzione di prodotti di tabacco,http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,responsabile della distribuzione di bevande,http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,responsabile della distribuzione di rottami e cascami,http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,responsabile della distribuzione di orologi e articoli di gioielleria,http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,responsabile della distribuzione di legno e materiali edili,http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,responsabile della distribuzione di prodotti chimici,http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,responsabile della distribuzione di articoli di porcellana e di vetro,http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b,responsabile della distribuzione di abbigliamento e calzature,http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,"responsabile della distribuzione di caffè, tè, cacao e spezie",http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/243f3b7e-cd7a-419a-94c0-d4f2040f09af,"responsabile della distribuzione di computer, apparecchiature informatiche periferiche e software",http://data.europa.eu/esco/occupation/243f3b7e-cd7a-419a-94c0-d4f2040f09af,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f,responsabile della distribuzione di prodotti lattiero-caseari e oli alimentari,http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/a2ff6cc3-15fa-4f02-a457-8fd5df7aa29e,responsabile della logistica intermodale,http://data.europa.eu/esco/occupation/a2ff6cc3-15fa-4f02-a457-8fd5df7aa29e,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74,responsabile della catena di fornitura,http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f,responsabile della pianificazione della produzione,http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,responsabile degli acquisti,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,responsabile dell’acquisto di pellami grezzi,http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b,responsabile delle risorse materiali,http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/3530b443-d2bf-4741-b771-12c77e7c6232,distributore cinematografico/distributrice cinematografica,http://data.europa.eu/esco/occupation/3530b443-d2bf-4741-b771-12c77e7c6232,1.2.3.5.0,Direttori e dirigenti del dipartimento approvvigionamento e distribuzione,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.5.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/7a3996d8-b90d-4b81-bd5e-e37f005b2683,responsabile di conformity e sicurezza informatica nel gioco online,http://data.europa.eu/esco/occupation/7a3996d8-b90d-4b81-bd5e-e37f005b2683,1.2.3.6,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/index.php?codice_4=1.2.3.6&codice_3=1.2.3&codice_2=1.2&codice_1=1,skos:broadMatch,
http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205,responsabile della gestione dati,http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,knowledge manager TIC,http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4,direttore dei sistemi informatici/direttrice dei sistemi informatici,http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:closeMatch,
http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,direttore dei servizi tecnologici/direttrice dei servizi tecnologici,http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/5fd2980e-22c4-4ace-a394-190c76f4f539,responsabile della documentazione TIC,http://data.europa.eu/esco/occupation/5fd2980e-22c4-4ace-a394-190c76f4f539,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,responsabile operativo TIC,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d,responsabile dei sistemi software,http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/a79170ad-0b7b-4697-864f-1748359aa10a,responsabile dei prodotti TIC,http://data.europa.eu/esco/occupation/a79170ad-0b7b-4697-864f-1748359aa10a,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,project manager TIC,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5,responsabile dei rapporti con i fornitori di infrastrutture TIC,http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,responsabile delle telecomunicazioni,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,responsabile del servizio di assistenza TIC,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,1.2.3.6.0,Direttori e dirigenti del dipartimento servizi informatici,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.6.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890,responsabile di prodotto,http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440,responsabile di ricerca e sviluppo,http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:closeMatch,
http://data.europa.eu/esco/occupation/1488589a-7b83-471d-b094-492f5616f4e0,responsabile dello sviluppo del prodotto,http://data.europa.eu/esco/occupation/1488589a-7b83-471d-b094-492f5616f4e0,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,responsabile dello sviluppo di abbigliamento,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/ef6020f9-11b4-4d1a-96e0-903331594121,responsabile dello sviluppo di calzature,http://data.europa.eu/esco/occupation/ef6020f9-11b4-4d1a-96e0-903331594121,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/62001bb7-4611-4b61-903e-d98589c0821a,responsabile dello sviluppo di giochi,http://data.europa.eu/esco/occupation/62001bb7-4611-4b61-903e-d98589c0821a,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/ada3fc30-c205-4279-90b8-ed5c7c467626,responsabile dello sviluppo di prodotti di pelletteria,http://data.europa.eu/esco/occupation/ada3fc30-c205-4279-90b8-ed5c7c467626,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,responsabile della ricerca,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,responsabile della ricerca nel campo delle TIC,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,1.2.3.7.0,Direttori e dirigenti del dipartimento ricerca e sviluppo,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.7.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,direttore aziendale/direttrice aziendale,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7,1.2.3.9.0,Altri direttori e dirigenti di dipartimento,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.9.0,skos:narrowMatch,
http://data.europa.eu/esco/occupation/64e38ce7-3901-4261-bfee-77c7a77397f2,responsabile strategico/responsabile strategica,http://data.europa.eu/esco/occupation/64e38ce7-3901-4261-bfee-77c7a77397f2,1.2.3.9.0,Altri direttori e dirigenti di dipartimento,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.9.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/d00b4607-c4fe-4f3e-8974-29401e23223c,direttore della sicurezza sociale/direttrice della sicurezza sociale,http://data.europa.eu/esco/occupation/d00b4607-c4fe-4f3e-8974-29401e23223c,1.2.3.9.0,Altri direttori e dirigenti di dipartimento,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.9.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/4f49df98-98b8-4a9e-98ad-9c5557817eba,responsabile della pianificazione strategica,http://data.europa.eu/esco/occupation/4f49df98-98b8-4a9e-98ad-9c5557817eba,1.2.3.9.0,Altri direttori e dirigenti di dipartimento,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.9.0,skos:broadMatch,
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsabile delle politiche per il turismo,http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,1.2.3.9.0,Altri direttori e dirigenti di dipartimento,http://professioni.istat.it/cp2011/scheda.php?id=1.2.3.9.0,skos:broadMatch,
