Mapping project name,ESCO - HR NOC
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-21
Classification 1 Name,ESCO zanimanja
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.3
Classification 1 Language,hr
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Nacionalna klasifikacija zanimanja(NKZ)
Classification 2 Concept type,unknown
Classification 2 Version,NKZ98-SVE
Classification 2 Language,hr
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,sveučilišni asistent/sveučilišna asistentica,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,http://data.europa.eu/esco/concept/croatian-occupations/2311.59.8,Sveučilišni asistent/sveučilišna asistentica socijalnog rada,,skos:narrowMatch
http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,plesač/plesačica,http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,http://data.europa.eu/esco/concept/croatian-occupations/3473.51.4,Plesač/plesačica,,skos:exactMatch
http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,voditelj/voditeljica nabave sirovih koža,http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,http://data.europa.eu/esco/concept/croatian-occupations/1235.11.0,Direktor/direktorica nabave,,skos:broadMatch
http://data.europa.eu/esco/occupation/de0856fe-21fa-46d6-88ee-f99d3b4946bc,inspektor/inspektorica za opasni otpad,http://data.europa.eu/esco/occupation/de0856fe-21fa-46d6-88ee-f99d3b4946bc,http://data.europa.eu/esco/concept/croatian-occupations/2472.27.7,Inspektor/inspektorica uređaja s radioaktivnim zračenjem,,skos:closeMatch
http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f,glavni vatrogasni zapovjednik/glavna vatrogasna zapovjednica,http://data.europa.eu/esco/occupation/f2413988-f76a-4636-a4b1-9952517aa21f,http://data.europa.eu/esco/isco/C1112,Dužnosnici/dužnosnice  tijela državne vlasti,,skos:broadMatch
http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7,serviser/serviserka audiotehnike i videotehnike,http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7,http://data.europa.eu/esco/concept/croatian-occupations/7242.35.5,"mehaničar/mehaničarka studijskih tonskih i videouređaja, specijalizirani/specijalizirana",,skos:closeMatch
http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91,tehničar/tehničarka za elektroniku,http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91,http://data.europa.eu/esco/concept/croatian-occupations/7242.21.5,"mehaničar/mehaničarka za energetskoelektroničke uređaje, specijalizirani/specijalizirana",,skos:closeMatch
http://data.europa.eu/esco/occupation/e3713dd7-572d-4c6c-87ec-1944b3572175,djelatnik na fermentaciji jabukovače/djelatnica na fermentaciji jabukovače,http://data.europa.eu/esco/occupation/e3713dd7-572d-4c6c-87ec-1944b3572175,http://data.europa.eu/esco/concept/croatian-occupations/8278.25.2,poslužitelj/poslužiteljica linije u proizvodnji pića,,skos:broadMatch
http://data.europa.eu/esco/occupation/15620506-fb5d-49cd-87a2-1c9047fb406a,ličilac/ličiteljica,http://data.europa.eu/esco/occupation/15620506-fb5d-49cd-87a2-1c9047fb406a,http://data.europa.eu/esco/concept/croatian-occupations/7141.11.2,pomoćni soboslikar/pomoćna soboslikarica,,skos:closeMatch
http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,projektant konstruktor/projektantica konstruktorica alatnih strojeva,http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,http://data.europa.eu/esco/concept/croatian-occupations/2145.15.7,Projektant konstruktor/projektantica konstruktorica poljoprivrednih strojeva,,skos:closeMatch
http://data.europa.eu/esco/occupation/9e1e8379-6377-4969-b141-0d2337218fc9,koordinator/koordinatorica za ekonomski razvoj,http://data.europa.eu/esco/occupation/9e1e8379-6377-4969-b141-0d2337218fc9,http://data.europa.eu/esco/concept/croatian-occupations/2441.61.7,Diplomirani ekonomist/diplomirana ekonomistica,,skos:closeMatch
http://data.europa.eu/esco/isco/C8181,Rukovatelji/rukovateljice staklarskim i keramičarskim strojevima i uređajima,http://data.europa.eu/esco/isco/C8181,http://data.europa.eu/esco/concept/croatian-occupations/8131.61.2,pomoćni rukovatelj/pomoćna rukovateljica uređajem za proizvodnju abraziva,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9c55aa23-e3f2-4c00-8c90-5ed5204951a3,stručni suradnik / stručna suradnica za rad s osobama s invaliditetom,http://data.europa.eu/esco/occupation/9c55aa23-e3f2-4c00-8c90-5ed5204951a3,http://data.europa.eu/esco/isco/C2352,Stručnjaci/stručnjakinje edukacijsko-rehabilitacijskog profila,,skos:broadMatch
http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,inženjer/inženjerka elektronike,http://data.europa.eu/esco/occupation/4d34a9ee-2653-4da0-bef7-f59294577224,http://data.europa.eu/esco/concept/croatian-occupations/3114.13.6,Konstruktor/konstuktorica elektroničkih proizvoda,,skos:closeMatch
http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,učitelj/učiteljica jahanja,http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,http://data.europa.eu/esco/concept/croatian-occupations/3475.21.6,Sportski trener/sportska trenerica,,skos:broadMatch
http://data.europa.eu/esco/occupation/4f5e4fb1-58bd-4abd-bb06-4af9203a1518,rukovatelj/rukovateljica uređajem za dovršavanje metala turpijanjem,http://data.europa.eu/esco/occupation/4f5e4fb1-58bd-4abd-bb06-4af9203a1518,http://data.europa.eu/esco/concept/croatian-occupations/8211.41.2,rukovatelj/rukovateljica strojem za brušenje kovina,,skos:closeMatch
http://data.europa.eu/esco/occupation/5dd01019-3999-4d90-bc8a-7a04b0b208b0,kozmetičar stilist / kozmetičarka stilistica,http://data.europa.eu/esco/occupation/5dd01019-3999-4d90-bc8a-7a04b0b208b0,http://data.europa.eu/esco/concept/croatian-occupations/5141.22.5,"Kozmetičar, majstor/kozmetičarka, majstorica",,skos:closeMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,visokoškolski nastavnik/visokoškolska nastavnica,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,http://data.europa.eu/esco/concept/croatian-occupations/2325.13.7,Profesor/profesorica metalurgije,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,rukovatelj/rukovateljica strojem za izradu proizvoda od gume,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/croatian-occupations/8231.21.2,pomoćni rukovatelj/pomoćna rukovateljica oblikovalicom gumenih proizvoda,,skos:closeMatch
http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91,tehničar/tehničarka za elektroniku,http://data.europa.eu/esco/occupation/27811419-407f-4868-a388-2f7df7aafd91,http://data.europa.eu/esco/concept/croatian-occupations/7242.11.5,"monter/monterka signalne elektronike, specijalizirani/specijalizirana",,skos:closeMatch
http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,voditelj/voditeljica projekata,http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5,http://data.europa.eu/esco/concept/croatian-occupations/1227.82.0,Direktor/direktorica za organizaciju rada,,skos:closeMatch
http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,poljoprivredni tehničar / poljoprivredna tehničarka,http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,http://data.europa.eu/esco/concept/croatian-occupations/3212.11.4,Ratarski tehničar/ratarska tehničarka,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c,elektromehaničar/elektromehaničarka,http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c,http://data.europa.eu/esco/concept/croatian-occupations/7241.44.5,"elektromehaničar/elektromehaničarka proizvodnih strojeva, specijalizirani/specijalizirana",,skos:narrowMatch
http://data.europa.eu/esco/occupation/4c89c65c-4e35-44e3-8fa0-5d73e9e15325,socijalni radnik / socijalna radnica za rad s obiteljima,http://data.europa.eu/esco/occupation/4c89c65c-4e35-44e3-8fa0-5d73e9e15325,http://data.europa.eu/esco/concept/croatian-occupations/2446.17.7,Diplomirani socijalni radnik/diplomirana socijalna radnica,,skos:broadMatch
http://data.europa.eu/esco/occupation/d9fb82d0-9b07-4c38-b8e2-d146ff8850b9,prodavač/prodavačica podnih i zidnih obloga,http://data.europa.eu/esco/occupation/d9fb82d0-9b07-4c38-b8e2-d146ff8850b9,http://data.europa.eu/esco/concept/croatian-occupations/5220.21.3,Prodavač/prodavačica,,skos:broadMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,visokoškolski nastavnik/visokoškolska nastavnica,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,http://data.europa.eu/esco/concept/croatian-occupations/2321.40.7,Profesor/profesorica trgovinskih predmeta,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,strukovni učitelj/strukovna učiteljica tenisa,http://data.europa.eu/esco/occupation/b3086ad2-1f3c-4a60-9bdb-8b4746989d4b,http://data.europa.eu/esco/concept/croatian-occupations/3340.04.6,Strukovni učitelj/strukovna učiteljica u sportu,,skos:broadMatch
http://data.europa.eu/esco/occupation/2ada3e89-9159-49e7-88f7-4dd435fd95ac,precizni mehaničar/precizna mehaničarka za optičke instrumente,http://data.europa.eu/esco/occupation/2ada3e89-9159-49e7-88f7-4dd435fd95ac,http://data.europa.eu/esco/concept/croatian-occupations/7311.22.5,"mehaničar/mehaničarka za vage, majstor/majstorica",,skos:closeMatch
http://data.europa.eu/esco/occupation/15419750-d6e6-4ab8-a77b-b42794f2e168,ortopedski obućar/ortopedska obućarka,http://data.europa.eu/esco/occupation/15419750-d6e6-4ab8-a77b-b42794f2e168,http://data.europa.eu/esco/concept/croatian-occupations/7442.17.3,izrađivač/izrađivačica gornjišta ortopedske obuće,,skos:exactMatch
http://data.europa.eu/esco/occupation/ef909843-97c6-4c48-8038-2e7aefdfcad5,voditelj/voditeljica odjela tehničkih i informatičkih poslova,http://data.europa.eu/esco/occupation/ef909843-97c6-4c48-8038-2e7aefdfcad5,http://data.europa.eu/esco/concept/croatian-occupations/1227.72.0,Direktor/direktorica odjela za informatičke usluge,,skos:closeMatch
http://data.europa.eu/esco/occupation/643a2225-6a01-4899-81b0-e867ca09b9c9,načelnik/načelnica službe strateškog planiranja javnih politika,http://data.europa.eu/esco/occupation/643a2225-6a01-4899-81b0-e867ca09b9c9,http://data.europa.eu/esco/isco/C2422,Stručnjaci/stručnjakinje za strateško planiranje,,skos:broadMatch
http://data.europa.eu/esco/occupation/57b89801-0e43-4b19-bf29-ef9a51d65155,rukovatelj/rukovateljica uređajem za toplinsku obradu kovina,http://data.europa.eu/esco/occupation/57b89801-0e43-4b19-bf29-ef9a51d65155,http://data.europa.eu/esco/concept/croatian-occupations/8123.12.3,rukovatelj/rukovateljica uređajem za zagrijavanje kovina,,skos:closeMatch
http://data.europa.eu/esco/occupation/204c8b13-f5de-4e39-bd23-86ff8cf89b4d,ronilac/roniteljica morskih organizama,http://data.europa.eu/esco/occupation/204c8b13-f5de-4e39-bd23-86ff8cf89b4d,http://data.europa.eu/esco/concept/croatian-occupations/6152.21.2,Ronitelj/roniteljica spužvi i koralja,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,ručni izrađivač/ručna izrađivačica proizvoda od papira,http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,http://data.europa.eu/esco/concept/croatian-occupations/8253.16.3,obrađivač/obrađivačica materijala u preradi papira,,skos:exactMatch
http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743,tehničar/tehničarka za radio-komunikacije,http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743,http://data.europa.eu/esco/concept/croatian-occupations/3132.18.6,Brodski radiotelegrafist/brodska radiotelegrafistica,,skos:broadMatch
http://data.europa.eu/esco/occupation/e575efca-c3e4-43fe-8c46-327d310f795e,voditelj/voditeljica podvodnih radova,http://data.europa.eu/esco/occupation/e575efca-c3e4-43fe-8c46-327d310f795e,http://data.europa.eu/esco/concept/croatian-occupations/3151.01.6,Građevinski nadzornik/građevinska nadzornica,,skos:closeMatch
http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,arhivski službenik/arhivska službenica,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,http://data.europa.eu/esco/concept/croatian-occupations/3476.11.6,Viši arhivski službenik/viša arhivska službenica,,skos:closeMatch
http://data.europa.eu/esco/occupation/52a769ab-c899-4e8c-b31d-e5c2a01f32e3,instruktor/instruktorica preživljavanja,http://data.europa.eu/esco/occupation/52a769ab-c899-4e8c-b31d-e5c2a01f32e3,http://data.europa.eu/esco/isco/C3423,Instruktori/instruktorice fitnesa i rekreacije i voditelji športskih programa,,skos:broadMatch
http://data.europa.eu/esco/occupation/862ed9e5-96ec-410d-a0fd-5206a05a7954,rukovatelj/rukovateljica uređajem za uklanjanje oštrih rubova na metalu,http://data.europa.eu/esco/occupation/862ed9e5-96ec-410d-a0fd-5206a05a7954,http://data.europa.eu/esco/concept/croatian-occupations/7224.31.2,pomoćni oštrač/pomoćna oštračica alata,,skos:broadMatch
http://data.europa.eu/esco/occupation/76deb33d-f9bc-4ca2-a5cc-49c8f5a17f38,artist/artistica,http://data.europa.eu/esco/occupation/76deb33d-f9bc-4ca2-a5cc-49c8f5a17f38,http://data.europa.eu/esco/concept/croatian-occupations/3474.16.6,Artist dreser/artistica dreserica,,skos:closeMatch
http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,agronom/agronomka,http://data.europa.eu/esco/occupation/c40ef517-d4ab-4932-b184-9c2ea5b24fe2,http://data.europa.eu/esco/concept/croatian-occupations/3212.71.6,Inženjer/inženjerka ratarstva,,skos:closeMatch
http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,plesač/plesačica,http://data.europa.eu/esco/occupation/07b91f36-8272-493a-8e1c-5625e77efe68,http://data.europa.eu/esco/concept/croatian-occupations/2454.13.7,Plesač/plesačica suvremenog plesa,,skos:narrowMatch
http://data.europa.eu/esco/occupation/aff66ae0-d6e1-4de3-b6af-78647defd08c,socijalni radnik/socijalna radnica trgovačkog društva,http://data.europa.eu/esco/occupation/aff66ae0-d6e1-4de3-b6af-78647defd08c,http://data.europa.eu/esco/concept/croatian-occupations/2446.17.7,Diplomirani socijalni radnik/diplomirana socijalna radnica,,skos:broadMatch
http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29,električar/električar za događanja,http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29,http://data.europa.eu/esco/concept/croatian-occupations/7137.15.5,"električar održavanja, specijalizirani/električarka održavanja, specijalizirana",,skos:closeMatch
http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,sveučilišni asistent/sveučilišna asistentica,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,http://data.europa.eu/esco/concept/croatian-occupations/2312.30.8,Sveučilišni asistent/sveučilišna asistentica prirodnih znanosti,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b7507136-e71e-47e8-b873-e77d5cdf2922,savjetnik/savjetnica za djecu i mladež,http://data.europa.eu/esco/occupation/b7507136-e71e-47e8-b873-e77d5cdf2922,http://data.europa.eu/esco/concept/croatian-occupations/2446.13.7,Diplomirani socijalni radnik/diplomirana socijalna radnica u obrazovanju,,skos:exactMatch
http://data.europa.eu/esco/occupation/62204bd8-98b5-418f-b189-7333904cbde7,voditelj/voditeljica u zoološkome vrtu,http://data.europa.eu/esco/occupation/62204bd8-98b5-418f-b189-7333904cbde7,http://data.europa.eu/esco/concept/croatian-occupations/2211.13.7,Diplomirani inženjer zoolog/diplomirana inženjerka zoologinja,,skos:broadMatch
http://data.europa.eu/esco/occupation/71bac871-7594-4d86-a19f-592079bd8154,prodavač/prodavačica građevnog materijala i ogrjeva,http://data.europa.eu/esco/occupation/71bac871-7594-4d86-a19f-592079bd8154,http://data.europa.eu/esco/concept/croatian-occupations/5220.21.3,Prodavač/prodavačica,,skos:broadMatch
http://data.europa.eu/esco/occupation/499f80e3-860c-48ef-8286-be929a93e254,sommelier/sommelijerka,http://data.europa.eu/esco/occupation/499f80e3-860c-48ef-8286-be929a93e254,http://data.europa.eu/esco/concept/croatian-occupations/7415.12.5,kušatelj/kušateljica pića,,skos:exactMatch
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,tehničar rudarski mjernik/tehničarka rudarska mjernica,http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,http://data.europa.eu/esco/concept/croatian-occupations/3112.97.4,Tehničar rudarski mjernik/tehničarka rudarska mjernica,,skos:exactMatch
http://data.europa.eu/esco/occupation/9e4269d5-e10e-4f49-ac99-65c833f933a2,guverner/guvernerka središnje banke,http://data.europa.eu/esco/occupation/9e4269d5-e10e-4f49-ac99-65c833f933a2,http://data.europa.eu/esco/concept/croatian-occupations/1119.11.0,Guverner/guvernerka Hrvatske narodne banke,,skos:exactMatch
http://data.europa.eu/esco/occupation/50743f62-3d5b-4ef6-b706-00d2b1adfcc3,socijalni radnik/socijalna radnica u domu za starije i nemoćne osobe s duševnim smetnjama,http://data.europa.eu/esco/occupation/50743f62-3d5b-4ef6-b706-00d2b1adfcc3,http://data.europa.eu/esco/concept/croatian-occupations/3460.12.6,Socijalni radnik/socijalna radnica u domu,,skos:closeMatch
http://data.europa.eu/esco/occupation/4f5bc9a5-e989-409b-bfb5-973b472163cd,psiholog/psihologinja obrazovanja,http://data.europa.eu/esco/occupation/4f5bc9a5-e989-409b-bfb5-973b472163cd,http://data.europa.eu/esco/concept/croatian-occupations/2445.12.7,Školski psiholog/školska psihologinja,,skos:exactMatch
http://data.europa.eu/esco/isco/C1311,Direktori/direktorice proizvodnje u poljoprivredi i šumarstvu,http://data.europa.eu/esco/isco/C1311,http://data.europa.eu/esco/concept/croatian-occupations/1221.12.0,Direktor/direktorica proizvodnje i poslovanja lovno-uzgojnog društva,,skos:narrowMatch
http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,biolog/biologinja,http://data.europa.eu/esco/occupation/eee68e13-8248-43bb-a9fb-959832a6c217,http://data.europa.eu/esco/concept/croatian-occupations/2211.24.7,Diplomirani inženjer biolog/diplomirana inženjerka biologinja,,skos:exactMatch
http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,strukovni učitelj/strukovna učiteljica elektroenergetike,http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,http://data.europa.eu/esco/concept/croatian-occupations/3340.24.6,Strukovni učitelj/strukovna učiteljica elektrotehnike,,skos:closeMatch
http://data.europa.eu/esco/occupation/86c49d9c-b37d-4a14-8e9d-d0357005a48d,pomoćnik/pomoćnica na naftnoj bušotini,http://data.europa.eu/esco/occupation/86c49d9c-b37d-4a14-8e9d-d0357005a48d,http://data.europa.eu/esco/concept/croatian-occupations/3117.29.5,Naftno-rudarski tehničar/naftno-rudarska tehničarka za usmjereno bušenje,,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,visokoškolski nastavnik/visokoškolska nastavnica,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,http://data.europa.eu/esco/concept/croatian-occupations/2325.27.7,Profesor/profesorica tekstilne tehnologije,,skos:narrowMatch
http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,doktor/doktorica opće medicine,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,http://data.europa.eu/esco/concept/croatian-occupations/2221.12.7,Doktor/doktorica opće medicine,,skos:exactMatch
http://data.europa.eu/esco/occupation/8870032b-9be3-4fd4-b9fb-1d8d9de33c5f,poslužitelj/poslužiteljica uređaja za ispiranje tinte iz recikliranog papira,http://data.europa.eu/esco/occupation/8870032b-9be3-4fd4-b9fb-1d8d9de33c5f,http://data.europa.eu/esco/concept/croatian-occupations/8142.21.2,poslužitelj/poslužiteljica uređaja za pripremu papirne mase,,skos:closeMatch
http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,nastavnik/nastavnica za pomoć pri učenju,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,http://data.europa.eu/esco/concept/croatian-occupations/3330.15.6,Nastavnik/nastavnica za osobe s poremećajima u ponašanju,,skos:closeMatch
http://data.europa.eu/esco/occupation/388155cc-7ab8-46c7-8051-aefc7b276c84,sportski sudac / sportska sutkinja,http://data.europa.eu/esco/occupation/388155cc-7ab8-46c7-8051-aefc7b276c84,http://data.europa.eu/esco/concept/croatian-occupations/3475.22.6,Sportski sudac/sportska sutkinja,,skos:exactMatch
http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,staklar/staklarica,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,http://data.europa.eu/esco/concept/croatian-occupations/7135.11.2,građevinski staklar/građevinska staklarica,,skos:closeMatch
http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,geološki tehničar/geološka tehničarka,http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,http://data.europa.eu/esco/concept/croatian-occupations/3111.63.6,Inženjer/inženjerka laboratorijskog ispitivanja stijena,,skos:closeMatch
http://data.europa.eu/esco/occupation/511c8e9f-b19e-4ae8-9959-c047e7410441,inspektor/inspektorica sigurnosti željezničkog prometa za područje željezničke infrastrukture,http://data.europa.eu/esco/occupation/511c8e9f-b19e-4ae8-9959-c047e7410441,http://data.europa.eu/esco/concept/croatian-occupations/2472.22.7,Inspektor/inspektorica sigurnosti željezničkog prometa,,skos:closeMatch
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,tužitelj/tužiteljica,http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,http://data.europa.eu/esco/concept/croatian-occupations/1115.61.0,Državni odvjetnik/državna odvjetnica Republike Hrvatske,,skos:exactMatch
http://data.europa.eu/esco/occupation/a1c9f8b7-c4ce-4b15-ac3c-3378c300d8f2,rukovatelj/rukovateljica glodalicom kovina,http://data.europa.eu/esco/occupation/a1c9f8b7-c4ce-4b15-ac3c-3378c300d8f2,http://data.europa.eu/esco/concept/croatian-occupations/8211.32.2,rukovatelj/rukovateljica glodalicom kovina,,skos:exactMatch
http://data.europa.eu/esco/occupation/1b99cad3-27c6-4e19-83b6-7b5f8338ed2b,inženjer/inženjerka sustava za energiju vjetra,http://data.europa.eu/esco/occupation/1b99cad3-27c6-4e19-83b6-7b5f8338ed2b,http://data.europa.eu/esco/isco/C2149,Stručnjaci/stručnjakinje tehničko-tehnoloških znanosti (osim elektrotehnike) d. n.,,skos:broadMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,"profesor/profesorica suvremenih jezika, srednja škola",http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,http://data.europa.eu/esco/concept/croatian-occupations/2321.13.7,Profesor/profesorica njemačkog jezika,,skos:narrowMatch
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,pomoćni radnik u proizvodnji/pomoćna radnica u proizvodnji,http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,http://data.europa.eu/esco/concept/croatian-occupations/9320.30.1,staklarski radnik/staklarska radnica,,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,visokoškolski nastavnik/visokoškolska nastavnica,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,http://data.europa.eu/esco/concept/croatian-occupations/2314.53.7,Predavač/predavačica geodezije,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5bf823c5-d3fd-46f6-9577-9331de10759f,rukovatelj/rukovateljica strojem za oblikovanje gumenih proizvoda rezanjem,http://data.europa.eu/esco/occupation/5bf823c5-d3fd-46f6-9577-9331de10759f,http://data.europa.eu/esco/concept/croatian-occupations/8231.13.2,pomoćni rukovatelj/pomoćna rukovateljica strojem za izradu gume,,skos:closeMatch
http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241,stomatolog/stomatologinja,http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241,http://data.europa.eu/esco/concept/croatian-occupations/2222.11.7,Doktor/doktorica obiteljske stomatologije,,skos:exactMatch
http://data.europa.eu/esco/occupation/3a959644-beed-4afc-8e57-d5068ae6a43e,dostavljač/dostavljačica na biciklu,http://data.europa.eu/esco/occupation/3a959644-beed-4afc-8e57-d5068ae6a43e,http://data.europa.eu/esco/concept/croatian-occupations/8321.12.2,vozač/vozačica tricikla,,skos:broadMatch
http://data.europa.eu/esco/occupation/ad7bbc92-d5cb-4b64-a1a3-efc593afd437,ocjenjivač/ocjenjivačica neobrađenog drva,http://data.europa.eu/esco/occupation/ad7bbc92-d5cb-4b64-a1a3-efc593afd437,http://data.europa.eu/esco/isco/C7543,Ocjenjivači/ocjenjivačice proizvoda (osim namirnica),,skos:broadMatch
http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf,sastavljač/sastavljačica električne opreme,http://data.europa.eu/esco/occupation/3e524c3e-3ee8-47dd-8463-2c2a41b548bf,http://data.europa.eu/esco/concept/croatian-occupations/8282.24.2,sastavljač/sastavljačica rasvjetnih tijela,,skos:exactMatch
http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791,ortooptičar/ortooptičarka,http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791,http://data.europa.eu/esco/concept/croatian-occupations/3229.12.6,Terapeut/terapeutkinja za poremećaje vida,,skos:exactMatch
http://data.europa.eu/esco/occupation/8801ef16-92a4-4889-8f80-9b78206c7ec0,odvjetnik/odvjetnica za ljudska prava,http://data.europa.eu/esco/occupation/8801ef16-92a4-4889-8f80-9b78206c7ec0,http://data.europa.eu/esco/concept/croatian-occupations/2429.61.7,Diplomirani pravnik/diplomirana pravnica,,skos:closeMatch
