Mapping project name,ESCO to Dutch NOC,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Mapping project author,default-author,,,,,
Mapping project version,,,,,,
Mapping project version date,22-8-2021,,,,,
Classification 1 Name,ESCO mapping,,,,,
Classification 1 Concept type,Occupation,,,,,
Classification 1 Version,1.0.3,,,,,
Classification 1 Language,nl,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,
Classification 2 Name,Dutch NOC,,,,,
Classification 2 Concept type,occupations,,,,,
Classification 2 Version,21.1,,,,,
Classification 2 Language,nl,,,,,
Classification 2 Landing page,,,,,,
,,,,,,
,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401404,Nucleair geneeskundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000402169,Oncoloog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401512,Oogarts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401571,Orthopedische chirurg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401620,Plastisch chirurg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401680,Psychiater,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401733,Radioloog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401762,Radiotherapeut,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401785,Reumatoloog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401805,Revalidatiearts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000408429,Seksuoloog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000413831,Specialist ouderengeneeskunde,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401827,Sportarts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000413632,Tropenarts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000401856,Uroloog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000000213,Verpleeghuisarts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,1000414037,Verslavingsarts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000405225,Hoofd wijkzorg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,5523,Hoofdverpleegkundige algemeen ziekenhuis,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000405357,Hoofdverpleegkundige psychiatrie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,5532,Hoofdverpleegkundige verstandelijk gehandicaptenzorg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000405359,Teamleider ambulancezorg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000406814,Teamleider geestelijke gezondheidszorg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000405360,Teamleider verpleegkundige afdeling ziekenhuis,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000406968,Teamleider verpleging ouderenzorg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,1000407072,Teamleider verzorging ouderenzorg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,nurse responsible for general care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,1000402008,Maritiem verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,nurse responsible for general care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,14979,Wijkverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401911,Arboverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000400106,Brandwondenverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401914,Consultatief psychiatrisch verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,3430,CPA-verpleegkundige / centralist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414284,Dementieverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401932,Dermatologie verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401939,Diabetes verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,3614,Dialyseverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401947,Districtsverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,4945,Geriatrisch verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,4959,GG- en GD-verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414201,Intensive care kinderverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,6564,Intensive care verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401955,Jeugdgezondheidszorg verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414244,Kinderoncologieverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,6851,Kinderverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402003,Longverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402016,Neurologieverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402116,Obstetrisch en gynaecologisch verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402122,Operatieverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414211,Pijnverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414083,Praktijkondersteuner huisarts GGZ (poh-ggz),,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414081,Praktijkondersteuner huisarts somatiek (poh-s),,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402124,Praktijkverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402127,Psychiatrisch intensieve thuiszorg (PIT) verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401954,Recovery verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401957,Regieverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401961,Research verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000400109,Revalidatieverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401967,Sociaal verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,12307,Sociaal-psychiatrisch verpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401970,Transferverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000400108,Tropenverpleegkundige,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000414096,Verpleegkundig specialist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401988,Verpleegkundig specialist GGZ,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401993,Verpleegkundige aids-consulent,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402002,Verpleegkundige cardiologie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402024,Verpleegkundige gastro-enterologie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402027,Verpleegkundige neonatologie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000400004,Verpleegkundige oncologie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402063,Verpleegkundige oogheelkunde,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,14196,Verpleegkundige orthopedie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401907,Verpleegkundige psychiatrie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000400107,Verpleegkundige spoedeisende hulp,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000402072,Verpleegkundige stoma,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,14197,Verpleegkundige urologie,,skos:narrowMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,1000401909,Verpleegkundige verstandelijk gehandicapten,,skos:narrowMatch
http://data.europa.eu/esco/occupation/95cda6a9-a70a-4a93-9442-11d573cb4a02,midwife,http://data.europa.eu/esco/occupation/95cda6a9-a70a-4a93-9442-11d573cb4a02,14163,Verloskundige,,skos:exactMatch
http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,acupuncturist,http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,93,Acupuncturist,,skos:exactMatch
http://data.europa.eu/esco/occupation/61704d4b-f54b-43e5-a7de-bfd7a76f2f0d,homeopath,http://data.europa.eu/esco/occupation/61704d4b-f54b-43e5-a7de-bfd7a76f2f0d,5353,Homeopaat,,skos:exactMatch
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,specialised veterinarian,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,1000405315,Keuringsdierenarts,,skos:exactMatch
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,specialised veterinarian,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,1000405309,Veearts,,skos:narrowMatch
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,specialised veterinarian,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,14322,Veterinair patholoog,,skos:narrowMatch
http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,specialised veterinarian,http://data.europa.eu/esco/occupation/08984bec-31d8-4bb0-aa2f-d557761ff029,1000402572,Wetenschappelijk onderzoeker diergeneeskunde,,skos:narrowMatch
http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241,dental practitioner,http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241,12662,Tandarts,,skos:exactMatch
http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,specialist dentist,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,1000401215,Kaakchirurg,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,specialist dentist,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,10651,Orthodontist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,specialist dentist,http://data.europa.eu/esco/occupation/a580e79a-b752-49c1-b033-b5ab2b34bfba,14931,Wetenschappelijk onderzoeker tandheelkunde,,skos:narrowMatch
http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce,pharmacist,http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce,567,Apotheker,,skos:exactMatch
http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439,health and safety officer,http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439,583,Arbeidshygiënist,,skos:exactMatch
http://data.europa.eu/esco/occupation/1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5,ergonomist,http://data.europa.eu/esco/occupation/1d75ea5a-f902-4b47-8d63-5c6d2a5c0bb5,4529,Ergonoom,,skos:exactMatch
http://data.europa.eu/esco/occupation/11df8941-508c-4103-ad40-52cdf9430a59,sociologist,http://data.europa.eu/esco/occupation/11df8941-508c-4103-ad40-52cdf9430a59,1000402514,Wetenschappelijk onderzoeker arbeidswetenschappen,,skos:broadMatch
http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,advanced physiotherapist,http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,1000403925,Manueel therapeut,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,advanced physiotherapist,http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,10321,Oefentherapeut Cesar,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,advanced physiotherapist,http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,10324,Oefentherapeut Mensendieck,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,advanced physiotherapist,http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,1000403929,Psychomotorisch therapeut,,skos:narrowMatch
http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,physiotherapist,http://data.europa.eu/esco/occupation/006cc1f9-2841-41c3-991a-dc3f2f3bd533,4803,Fysiotherapeut,,skos:exactMatch
http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,recreational therapist,http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,4533,Eurithmietherapeut,,skos:narrowMatch
http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450,animal feed nutritionist,http://data.europa.eu/esco/occupation/e97ce81a-cf24-4012-b39e-f87bedc5b450,14950,Wetenschappelijk onderzoeker voeding,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8021f3a2-e3de-43c0-b366-075da74dc5b7,speech and language therapist,http://data.europa.eu/esco/occupation/8021f3a2-e3de-43c0-b366-075da74dc5b7,7375,Logopedist,,skos:exactMatch
http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5,optometrist,http://data.europa.eu/esco/occupation/bffbe18a-cb8b-4f90-bd87-7505cd3b16f5,1000000375,Optometrist,,skos:exactMatch
http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791,orthoptist,http://data.europa.eu/esco/occupation/771244bf-b204-4e7f-8b25-ee523ae7b791,10663,Orthoptist,,skos:exactMatch
http://data.europa.eu/esco/occupation/cf9b6da9-3a59-4780-bec9-500b148b8878,podiatrist,http://data.europa.eu/esco/occupation/cf9b6da9-3a59-4780-bec9-500b148b8878,1000403983,Podoloog,,skos:exactMatch
http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0,aesthetician,http://data.europa.eu/esco/occupation/a1e1a788-2352-4172-8fcf-1f985a6968b0,5982,Huidtherapeut,,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,1000405789,Docent agromanagement (1e graads),,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,1000405539,Docent agrotechniek (1e graads),,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,1000402221,Docent algemene natuurwetenschappen (1e graads),,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,30053,Docent bestuurskunde,,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,1000405518,Docent bewegingsleer,,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,1000405161,Docent blaasinstrumenten (1e graads),,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,1000405982,Docent boekhandel en uitgeverij,,skos:narrowMatch
http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,higher education lecturer,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,30067,Docent bosbouwkunde (1e graads),,skos:narrowMatch
