Mapping project name,ESCO - RO NOC
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-30
Classification 1 Name,Ocupații ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,ro
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Classification of Occupations in Romania COR
Classification 2 Concept type,unknown
Classification 2 Version,ISCO 08
Classification 2 Language,ro
Classification 2 Landing page,http://data.europa.eu/esco/concept/romanian-occupation/http://www.mmuncii.ro/j33/index.php/ro/2014-domenii/munca/c-o-r/20-munca/c-o-r/46-cor-isco-08


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,operator la prelucrarea cauciucului/operatoare la prelucrarea cauciucului,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/romanian-occupation/814120,preparator cauciuc electroizolant,,skos:broadMatch
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,operator la prelucrarea cauciucului/operatoare la prelucrarea cauciucului,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/romanian-occupation/814121,valtar cauciuc electroizolant,,skos:broadMatch
http://data.europa.eu/esco/occupation/df433613-4856-4e50-9be5-7a0ec0f4260a,impregnator produse din cauciuc/impregnatoare produse din cauciuc,http://data.europa.eu/esco/occupation/df433613-4856-4e50-9be5-7a0ec0f4260a,http://data.europa.eu/esco/concept/romanian-occupation/814122,masinist la confectionarea materialelor electroizolante impregnate,,skos:broadMatch
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,operator la prelucrarea cauciucului/operatoare la prelucrarea cauciucului,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/romanian-occupation/814123,masinist  la  confectionarea  materialelor  electroizolante  stratificate(mica),,skos:broadMatch
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,operator la prelucrarea cauciucului/operatoare la prelucrarea cauciucului,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/romanian-occupation/814124,masinist la confectionarea foliilor de cauciuc electroizolante,,skos:broadMatch
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,operator la prelucrarea cauciucului/operatoare la prelucrarea cauciucului,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/romanian-occupation/814125,"presator-formator  materiale  stratificate,  pregnator  prize  tehnice  sibanda izolatoare",,skos:broadMatch
http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,operator la prelucrarea cauciucului/operatoare la prelucrarea cauciucului,http://data.europa.eu/esco/occupation/b0c6f284-f3ed-4820-a62e-4e87869f5a3e,http://data.europa.eu/esco/concept/romanian-occupation/814126,conditioner-finisor produse din cauciuc,,skos:broadMatch
http://data.europa.eu/esco/occupation/73d3bee2-7c5e-4de2-8dd9-67241615dfd3,confecționer-asamblor articole din cauciuc,http://data.europa.eu/esco/occupation/73d3bee2-7c5e-4de2-8dd9-67241615dfd3,http://data.europa.eu/esco/concept/romanian-occupation/814127,croitor pentru incaltaminte si articole tehnice din cauciuc,,skos:broadMatch
http://data.europa.eu/esco/occupation/73d3bee2-7c5e-4de2-8dd9-67241615dfd3,confecționer-asamblor articole din cauciuc,http://data.europa.eu/esco/occupation/73d3bee2-7c5e-4de2-8dd9-67241615dfd3,http://data.europa.eu/esco/concept/romanian-occupation/814128,pregatitor pentru incaltaminte si articole tehnice din cauciuc,,skos:broadMatch
http://data.europa.eu/esco/occupation/8ba8acb8-c0f2-4679-ae15-3a4f6e876c6f,vălțar calandru mase plastice,http://data.europa.eu/esco/occupation/8ba8acb8-c0f2-4679-ae15-3a4f6e876c6f,http://data.europa.eu/esco/concept/romanian-occupation/814202,valtar calandru mase plastice,,skos:exactMatch
http://data.europa.eu/esco/occupation/4a5ceaae-0f05-4091-bdbf-59f250ce6374,operator tratament termic/operatoare tratament termic,http://data.europa.eu/esco/occupation/4a5ceaae-0f05-4091-bdbf-59f250ce6374,http://data.europa.eu/esco/concept/romanian-occupation/814203,operator la prelucrarea maselor plastice,,skos:broadMatch
http://data.europa.eu/esco/occupation/96514fed-b9a9-4df3-ab0b-20676369297d,presator mase plastice/presatoare mase plastice,http://data.europa.eu/esco/occupation/96514fed-b9a9-4df3-ab0b-20676369297d,http://data.europa.eu/esco/concept/romanian-occupation/814204,presator mase plastice,,skos:exactMatch
http://data.europa.eu/esco/occupation/599f34f0-bdf7-49e3-b5a9-f5d55f9e6873,confecționer-asamblor produse din plastic,http://data.europa.eu/esco/occupation/599f34f0-bdf7-49e3-b5a9-f5d55f9e6873,http://data.europa.eu/esco/concept/romanian-occupation/814205,finisor-asamblator obiecte din mase plastice,,skos:broadMatch
http://data.europa.eu/esco/occupation/ae3f1edd-d191-4a8d-8dfc-099dcdc6f1e8,operator la confecționarea discurilor fonografice/operatoare la confecționarea discurilor fonografice,http://data.europa.eu/esco/occupation/ae3f1edd-d191-4a8d-8dfc-099dcdc6f1e8,http://data.europa.eu/esco/concept/romanian-occupation/814207,operator la confectionarea discurilor fonografice,,skos:exactMatch
http://data.europa.eu/esco/occupation/6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf,operator mașini de termoformatare/operatoare mașini de termoformatare,http://data.europa.eu/esco/occupation/6e18b923-7c5f-42d7-8ff0-de8d8ba30dbf,http://data.europa.eu/esco/concept/romanian-occupation/814210,operator masini de termoformatare,,skos:exactMatch
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,tehnician de proces/tehniciană de proces,http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,http://data.europa.eu/esco/concept/romanian-occupation/311921,tehnician in industria sticlei si ceramicii,,skos:broadMatch
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,tehnician de proces/tehniciană de proces,http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,http://data.europa.eu/esco/concept/romanian-occupation/311922,maistru in industria sticlei si ceramicii,,skos:broadMatch
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,tehnician de proces/tehniciană de proces,http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,http://data.europa.eu/esco/concept/romanian-occupation/311942,laborant pentru fabrica de ciment,,skos:broadMatch
http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,cioplitor în piatră/cioplitoare în piatră,http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,http://data.europa.eu/esco/concept/romanian-occupation/711301,cioplitor in piatra si marmura,,skos:exactMatch
http://data.europa.eu/esco/occupation/f3fc11ca-9a72-40da-bf0f-b2aab7e33079,zidar pietrar,http://data.europa.eu/esco/occupation/f3fc11ca-9a72-40da-bf0f-b2aab7e33079,http://data.europa.eu/esco/concept/romanian-occupation/711302,"cioplitor-montator piatra, marmura",,skos:broadMatch
http://data.europa.eu/esco/occupation/a001cf0d-b0eb-420a-a110-9408448ba8b8,tăietor piatră/tăietoare piatră,http://data.europa.eu/esco/occupation/a001cf0d-b0eb-420a-a110-9408448ba8b8,http://data.europa.eu/esco/concept/romanian-occupation/711303,"gaterist la taiat blocuri de piatra, marmura",,skos:exactMatch
http://data.europa.eu/esco/occupation/c453886f-a8f0-434c-be0e-e6a12c49954f,șlefuitor piatră/șlefuitoare piatră,http://data.europa.eu/esco/occupation/c453886f-a8f0-434c-be0e-e6a12c49954f,http://data.europa.eu/esco/concept/romanian-occupation/711304,"taietor, slefuitor, lustruitor piatra, marmura",,skos:exactMatch
http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,betonist/betonistă,http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,http://data.europa.eu/esco/concept/romanian-occupation/711401,betonist,,skos:exactMatch
http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf,fierar betonist,http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf,http://data.europa.eu/esco/concept/romanian-occupation/711402,fierar betonist,,skos:exactMatch
http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,operator la fabricarea blocurilor de beton/operatoare la fabricarea blocurilor de beton,http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,http://data.europa.eu/esco/concept/romanian-occupation/711405,operator injectorist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,operator la fabricarea blocurilor de beton/operatoare la fabricarea blocurilor de beton,http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,http://data.europa.eu/esco/concept/romanian-occupation/711407,operator elemente din beton precomprimat cu armatura pretensionata,,skos:closeMatch
http://data.europa.eu/esco/occupation/f4a22809-c00c-4dd0-8b09-c7251f8dcd1c,ipsosar,http://data.europa.eu/esco/occupation/f4a22809-c00c-4dd0-8b09-c7251f8dcd1c,http://data.europa.eu/esco/concept/romanian-occupation/712301,ipsosar (exclusiv restaurator),,skos:exactMatch
http://data.europa.eu/esco/isco/C7123,Ipsosari,http://data.europa.eu/esco/isco/C7123,http://data.europa.eu/esco/concept/romanian-occupation/712302,turnator ornamentalist,,skos:narrowMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731401,aplicator de detalii la produse din ceramica,,skos:broadMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731402,debavurator-retusor la produse din ceramica fina,,skos:broadMatch
http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,cărămidar,http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,http://data.europa.eu/esco/concept/romanian-occupation/731403,turnator produse ceramice,,skos:closeMatch
http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,cărămidar,http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,http://data.europa.eu/esco/concept/romanian-occupation/731404,fasonator produse ceramice,,skos:broadMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731405,glazurator produse din ceramica fina,,skos:broadMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731406,modelator ceramica,,skos:broadMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731407,olar ceramica (artizanat),,skos:exactMatch
http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,cărămidar,http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,http://data.europa.eu/esco/concept/romanian-occupation/731408,preparator mase ceramice,,skos:broadMatch
http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,cărămidar,http://data.europa.eu/esco/occupation/149062d6-6496-4004-9c23-93c78b29b5db,http://data.europa.eu/esco/concept/romanian-occupation/731409,presator produse ceramice,,skos:broadMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731410,rasnitor smalt,,skos:broadMatch
http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,olar ceramist,http://data.europa.eu/esco/occupation/97896345-d102-4549-97a5-8851979e6938,http://data.europa.eu/esco/concept/romanian-occupation/731411,slefuitor produse din ceramica fina,,skos:broadMatch
http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,suflător de sticlă/suflătoare de sticlă,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,http://data.europa.eu/esco/concept/romanian-occupation/731501,brigadier la fabricarea sticlei,,skos:broadMatch
http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,suflător de sticlă/suflătoare de sticlă,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,http://data.europa.eu/esco/concept/romanian-occupation/731502,modelator tuburi spectrale,,skos:broadMatch
http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,șlefuitor de sticlă/șlefuitoare de sticlă,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,http://data.europa.eu/esco/concept/romanian-occupation/731503,"tragator, slefuitor, gradator nivele",,skos:broadMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/731504,prelucrator topitura sticla la presa,,skos:broadMatch
http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,suflător de sticlă/suflătoare de sticlă,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,http://data.europa.eu/esco/concept/romanian-occupation/731505,prelucrator topitura sticla la teava,,skos:broadMatch
http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,suflător de sticlă/suflătoare de sticlă,http://data.europa.eu/esco/occupation/64a68a43-24be-4929-95ce-5b14617199d1,http://data.europa.eu/esco/concept/romanian-occupation/731506,formator tuburi spectrale,,skos:broadMatch
http://data.europa.eu/esco/occupation/41a51397-089d-459d-9b7e-f1cdee5ad6bb,pictor decorator/pictoriță decoratoare,http://data.europa.eu/esco/occupation/41a51397-089d-459d-9b7e-f1cdee5ad6bb,http://data.europa.eu/esco/concept/romanian-occupation/731601,pictor decor,,skos:exactMatch
http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,gravor sticlă/gravoare sticlă,http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,http://data.europa.eu/esco/concept/romanian-occupation/731602,gradator vase si aparate de laborator,,skos:broadMatch
http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,gravor sticlă/gravoare sticlă,http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,http://data.europa.eu/esco/concept/romanian-occupation/731603,gravor produse de sticla,,skos:exactMatch
http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,gravor sticlă/gravoare sticlă,http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,http://data.europa.eu/esco/concept/romanian-occupation/731604,inscriptioner pe produse de sticla si ceramica,,skos:broadMatch
http://data.europa.eu/esco/occupation/6d16c41d-81a7-44a9-836d-7aed46ccb955,pictor pe sticlă/pictoriță pe sticlă,http://data.europa.eu/esco/occupation/6d16c41d-81a7-44a9-836d-7aed46ccb955,http://data.europa.eu/esco/concept/romanian-occupation/731605,pictor pe sticla si ceramica,,skos:exactMatch
http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,șlefuitor de sticlă/șlefuitoare de sticlă,http://data.europa.eu/esco/occupation/c9f6c245-8c66-4b13-9253-9835194abb23,http://data.europa.eu/esco/concept/romanian-occupation/731606,oglindar,,skos:broadMatch
http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,operator la prepararea minereurilor/operatoare la prepararea minereurilor,http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,http://data.europa.eu/esco/concept/romanian-occupation/813107,sinterizator,,skos:broadMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/813108,operator la fabricarea sticlei,,skos:broadMatch
http://data.europa.eu/esco/occupation/772e57c5-fb25-4b0c-8cc8-f8944a9edfbc,operator mașină de aplicare fibră de sticlă/operatoare mașină de aplicare fibră de sticlă,http://data.europa.eu/esco/occupation/772e57c5-fb25-4b0c-8cc8-f8944a9edfbc,http://data.europa.eu/esco/concept/romanian-occupation/813109,impaslitor panza sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/35291723-dc32-4a7f-a9f0-39c0e5fd96dd,operator mașini de filat fibre textile artificiale și sintetice/operatoare mașini de filat fibre textile artificiale și sintetice,http://data.europa.eu/esco/occupation/35291723-dc32-4a7f-a9f0-39c0e5fd96dd,http://data.europa.eu/esco/concept/romanian-occupation/813110,filator fibre sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/813111,preparator amestec si topitor sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,cuptorar lianți,http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,http://data.europa.eu/esco/concept/romanian-occupation/811401,cuptorar lianti,,skos:exactMatch
http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,prelucrător fire și țesături din fire de sticlă/prelucrătoare fire și țesături din fire de sticlă,http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,http://data.europa.eu/esco/concept/romanian-occupation/811409,operator la fabricarea vatei si produselor din vata minerala,,skos:broadMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/818101,topitor sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,operator la instalații automate pentru prelucrarea topiturii de sticlă/operatoare la instalații automate pentru prelucrarea topiturii de sticlă,http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,http://data.europa.eu/esco/concept/romanian-occupation/818102,prelucrator de topituri la semiautomate,,skos:broadMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/818103,prelucrator de topituri la instalatii de tras tevi,,skos:broadMatch
http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,operator la instalații automate pentru prelucrarea topiturii de sticlă/operatoare la instalații automate pentru prelucrarea topiturii de sticlă,http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,http://data.europa.eu/esco/concept/romanian-occupation/818104,prelucrator de tuburi si baghete,,skos:broadMatch
http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,cuptorar recoacere sticlă,http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,http://data.europa.eu/esco/concept/romanian-occupation/818105,cuptorar recoacere sticla,,skos:exactMatch
http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,șlefuitor-sablator geam,http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,http://data.europa.eu/esco/concept/romanian-occupation/818107,taietor produse din sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,șlefuitor-sablator geam,http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,http://data.europa.eu/esco/concept/romanian-occupation/818108,slefuitor produse din sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,cuptorar recoacere sticlă,http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,http://data.europa.eu/esco/concept/romanian-occupation/818109,arzator produse din sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,șlefuitor-sablator geam,http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,http://data.europa.eu/esco/concept/romanian-occupation/818110,sablator produse din sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,operator la instalații automate pentru prelucrarea topiturii de sticlă/operatoare la instalații automate pentru prelucrarea topiturii de sticlă,http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,http://data.europa.eu/esco/concept/romanian-occupation/818113,operator la instalatii automate pentru prelucrarea topiturii de sticla,,skos:exactMatch
http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,operator la instalații automate pentru prelucrarea topiturii de sticlă/operatoare la instalații automate pentru prelucrarea topiturii de sticlă,http://data.europa.eu/esco/occupation/e19a0f13-da49-42cb-8b3a-27da8ce44c8c,http://data.europa.eu/esco/concept/romanian-occupation/818114,operator la prelucrarea tuburilor din sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,gravor sticlă/gravoare sticlă,http://data.europa.eu/esco/occupation/3a55bf97-a0d2-47a0-a8b3-b248d32c7969,http://data.europa.eu/esco/concept/romanian-occupation/818115,operator la masini de inscriptionat,,skos:broadMatch
http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,prelucrător fire și țesături din fire de sticlă/prelucrătoare fire și țesături din fire de sticlă,http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,http://data.europa.eu/esco/concept/romanian-occupation/818116,prelucrator fire si tesaturi din fire de sticla,,skos:exactMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/818117,operator la instalatii de tras si laminat geam,,skos:exactMatch
http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,operator la fabricarea foilor de sticlă/operatoare la fabricarea foilor de sticlă,http://data.europa.eu/esco/occupation/49f1e9aa-189b-4417-afaa-373cc4ffeea1,http://data.europa.eu/esco/concept/romanian-occupation/818118,turnator geam,,skos:exactMatch
http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,prelucrător fire și țesături din fire de sticlă/prelucrătoare fire și țesături din fire de sticlă,http://data.europa.eu/esco/occupation/ac401ec0-7ce0-423f-b8b5-167da9e046a7,http://data.europa.eu/esco/concept/romanian-occupation/818119,preparator vata de sticla,,skos:broadMatch
http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,șlefuitor-sablator geam,http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,http://data.europa.eu/esco/concept/romanian-occupation/818120,taietor geam,,skos:broadMatch
http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,șlefuitor-sablator geam,http://data.europa.eu/esco/occupation/447cfc9c-c0bf-4553-8f47-91f7ce5e51bc,http://data.europa.eu/esco/concept/romanian-occupation/818121,slefuitor/ sablator geam,,skos:broadMatch
http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,cuptorar recoacere sticlă,http://data.europa.eu/esco/occupation/9980a417-f990-495a-ae11-66a112737f3b,http://data.europa.eu/esco/concept/romanian-occupation/818122,securizator geam,,skos:broadMatch
http://data.europa.eu/esco/occupation/63042e8f-dd59-47fe-87f3-3b2ce21f196a,strungar/strungăriță,http://data.europa.eu/esco/occupation/63042e8f-dd59-47fe-87f3-3b2ce21f196a,http://data.europa.eu/esco/concept/romanian-occupation/818124,strungar produse ceramice,,skos:broadMatch
http://data.europa.eu/esco/occupation/5c4ba833-da16-4bd0-a4b2-c08a2eaf5884,cuptorar ceramică fină și decor,http://data.europa.eu/esco/occupation/5c4ba833-da16-4bd0-a4b2-c08a2eaf5884,http://data.europa.eu/esco/concept/romanian-occupation/818125,cuptorar ceramica fina si decor,,skos:exactMatch
http://data.europa.eu/esco/occupation/6837611a-7093-40fb-9e7f-74947bf6f54f,arzător produse ceramice/arzătoare produse ceramice,http://data.europa.eu/esco/occupation/6837611a-7093-40fb-9e7f-74947bf6f54f,http://data.europa.eu/esco/concept/romanian-occupation/818126,arzator produse ceramice,,skos:exactMatch
http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,operator presă cărămizi/operatoare presă cărămizi,http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,http://data.europa.eu/esco/concept/romanian-occupation/818127,operator la fabricarea produselor refractare,,skos:broadMatch
http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,operator cuptor tunel /operatoare cuptor tunel,http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,http://data.europa.eu/esco/concept/romanian-occupation/818135,cuptorar produse refractare,,skos:broadMatch
http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,operator presă cărămizi/operatoare presă cărămizi,http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,http://data.europa.eu/esco/concept/romanian-occupation/818136,formator produse refractare,,skos:broadMatch
http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,operator la prepararea minereurilor/operatoare la prepararea minereurilor,http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,http://data.europa.eu/esco/concept/romanian-occupation/818137,preparator-presator produse din carbune,,skos:broadMatch
