,,,,,
Mapping project name,ESCO - Kompetenzenzsystematik,,,,
Mapping project author,Bundesagentur für Arbeit,,,,
Mapping project version,20220518,,,,
Mapping project version date,2022-05-18,,,,
Classification 1 Name,ESCO,,,,
Classification 1 Concept type,skill,,,,
Classification 1 Version,1.0.3,,,,
Classification 1 Language,de,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/skill,,,,
Classification 2 Name,Kompetenzsystematik,,,,
Classification 2 Concept type,skill,,,,
Classification 2 Version,20220518,,,,
Classification 2 Language,de,,,,
Classification 2 Landing page,,,,,
,,,,,
,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 2 ID,Classification 2 PrefLabel,Mapping relation,Editorial note
http://data.europa.eu/esco/skill/ccb5a740-1469-4be6-80e6-41574b749b6c,"Trends in der Innenarchitektur verfolgen","K 0209-019","Innenarchitektur",skos:closeMatch,
http://data.europa.eu/esco/skill/ccbd0898-e225-4abc-8992-57a23b0e2eec,"Umsetzung von Qualitätsmanagementsystemen unterstützen","K 010203-008","Qualitätsmanagement",skos:narrowMatch,
http://data.europa.eu/esco/skill/ccbdd86c-852c-4e82-998f-4f31e5735845,"Zeichnung von Immobilienrisiken","K 030000-021","Hypothekengeschäft",skos:closeMatch,
http://data.europa.eu/esco/skill/ccbdd86c-852c-4e82-998f-4f31e5735845,"Zeichnung von Immobilienrisiken","K 030001-004","Immobilienbewertung",skos:closeMatch,
http://data.europa.eu/esco/skill/cccaef32-ecec-4417-8f67-75e62056ae77,"neue Bildgebungsverfahren entwickeln","K 011100-007","Elektron. Bildverarbeitung (EBV) (Prüf-, Automatisierungst.)",skos:closeMatch,
http://data.europa.eu/esco/skill/cccaef32-ecec-4417-8f67-75e62056ae77,"neue Bildgebungsverfahren entwickeln","K 090200-018","Diagnostische Radiologie (ärztlich)",skos:closeMatch,
http://data.europa.eu/esco/skill/cccaef32-ecec-4417-8f67-75e62056ae77,"neue Bildgebungsverfahren entwickeln","K 090200-077","Radiologie (ärztlich)",skos:closeMatch,
http://data.europa.eu/esco/skill/cccf1173-2b4c-422c-8cbd-e66182c6834a,"Windschutzscheiben entfernen","K 010800-011","Fahrzeugglasen",skos:narrowMatch,
http://data.europa.eu/esco/skill/cccf3cf0-8971-4034-b2eb-35c819c3bdb2,"Besucher/Besucherinnen registrieren","K 030206-018","Kunden-, Besucherempfang",skos:narrowMatch,
http://data.europa.eu/esco/skill/cccf3cf0-8971-4034-b2eb-35c819c3bdb2,"Besucher/Besucherinnen registrieren","K 0602-004","Einlasskontrolle",skos:narrowMatch,
http://data.europa.eu/esco/skill/cccf3cf0-8971-4034-b2eb-35c819c3bdb2,"Besucher/Besucherinnen registrieren","K 0602-034","Veranstaltungs-, Ordnungsdienst",skos:narrowMatch,
http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,"Python (Computerprogrammierung)","K 0705-072","Programmiersprache Python",skos:exactMatch,
http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,"Python (Computerprogrammierung)","K 0705-189","Entwicklungsumgebung PyCharm",skos:closeMatch,
http://data.europa.eu/esco/skill/ccd4c7a9-fd9e-42d3-85e8-f9b83e6b2215,"Psychosomatik","K 090200-076","Psychosomatik",skos:exactMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 030203-004","Customer-Relationship-Management (CRM)",skos:closeMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 030300-009","Enterprise Resource Planning (ERP)",skos:closeMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-000","Baukalkulations- u. -abwicklungssoftware Bau-SU",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-004","Bauabwicklungssoftware BAU financials (Nemetschek)",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-005","Bauabwicklungssoftware California",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-006","Bauplanungssoftware VI2000",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-004","AECMA SPEC 2000 M",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-005","Betriebswirtschaftssoftware Evolution/APERTU",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-007","Enterprise-Resource-Planning(ERP)-Programm Microsoft Dynamics",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-011","Enterprise-Content-Management (ECM) Saperion",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-012","Enterprise-Resource-Planning(ERP)-Programm Baan",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-013","Enterprise-Resource-Planning(ERP)-Programm FRIDA",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-014","Enterprise-Resource-Planning(ERP)-Programm Infor XPPS",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-015","Enterprise-Resource-Planning(ERP)-Programm MAJESTY",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-016","Enterprise-Resource-Planning(ERP)-Programm proALPHA",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-020","ERP-Software Sage New Classic",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-021","Lexware",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-025","Reporting- u. Business Intelligence Software Cognos",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-026","Reportingsoftware Crystal Reports",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-048","Steuerberatungs- und Finanzsoftware [tse:nit]",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-049","Steuerberatungs- und Wirtschaftsprüfungssoftware Addison",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-051","TOPIX",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-059","ERP-Software Exact.Pro/Exact Globe",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-067","Steuerberatungs- und Finanzsoftware Schleupen",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-074","Business-Software Gesys Business Success",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-076","Budgetierungs- und Planungssoftware Professional Planner",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-079","Enterprise-Resource-Planning(ERP)-Programm JDEdwards",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-082","Enterprise-Resource-Planning(ERP)-Programm MFG pro",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-087","Enterprise-Resource-Planning(ERP)-Programm WINLine",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-094","Betriebswirtschaftssoftware Infor COM",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-095","Betriebswirtschaftssoftware Integris",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-096","Enterprise-Resource-Planning(ERP)-Programm IFS Applications",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070408-046","SESAM Scheduling (Software)",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 0702-075","Produktinformationsmanagement-Systeme (PIM)",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-007","Baukalkulations- und -abwicklungssoftware ARRIBA",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070406-019","Rechnungs-, Personal-, und Steuerwesensoftware Agenda",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-104","Enterprise-Resource-Planning(ERP)-Programm abas",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-105","Steuerberatungs- und Finanzsoftware Simba",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-107","Lucanet (Software)",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-108","Kaufmännische Software SelectLine",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-112","Controlling Software Corporate Planner",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-010","Bauplanungs- und Baumanagementsoftware RIB iTWO",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-124","ERP-System Infor LN",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-126","Planview Enterprise One",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070400-009","Baukalkulations- und -abwicklungssoftware Pro-Bau/S",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070106-042","Farm-Management-Systeme",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070106-047","Forst-Management-Systeme",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-138","Enterprise-Resource-Planning(ERP)-Programm Sage 100",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 0700-068","Enterprise-Asset-Management (EAM)",skos:closeMatch,
http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,"betriebliche IKT-Systeme","K 070401-142","Enterprise-Resource-Planning(ERP)-Programm oxaion",skos:broadMatch,
http://data.europa.eu/esco/skill/ccde26f3-e822-4b6a-94a1-39af4ae41fed,"Feuerlöschanlagen","K 130302-018","Tragbare Feuerlöscher",skos:broadMatch,
http://data.europa.eu/esco/skill/ccdf3597-5c80-410f-896d-e1bdfa223de9,"die Kreativität im Team fördern","K 030300-015","Gruppen-, Teamleitung",skos:narrowMatch,
http://data.europa.eu/esco/skill/ccf76dcf-9fcb-4a60-b774-f6d5a592eab2,"Logistik entsprechend den gewünschten Anforderungen managen","K 0400-034","Logistik",skos:closeMatch,
http://data.europa.eu/esco/skill/ccf87541-680c-4943-914f-58bb61358266,"vorformulierte Texte lesen","K 100008-018","Rezitieren",skos:broadMatch,
http://data.europa.eu/esco/skill/ccf87541-680c-4943-914f-58bb61358266,"vorformulierte Texte lesen","K 100009-034","Vorlesen",skos:exactMatch,
http://data.europa.eu/esco/skill/ccf87541-680c-4943-914f-58bb61358266,"vorformulierte Texte lesen","K 100009-059","Rezitation",skos:broadMatch,
http://data.europa.eu/esco/skill/ccfbdaad-b91d-4bfe-bd0e-d30b33587f19,"Aufzeichnungen über den Arbeitsfortschritt führen","K 030206-004","Berichtswesen, Information",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd0b0699-ad62-45f0-b921-deafec22034f,"Spirituosen","K 131300-002","Branntwein",skos:broadMatch,
http://data.europa.eu/esco/skill/cd0b0699-ad62-45f0-b921-deafec22034f,"Spirituosen","K 131300-006","Likör",skos:broadMatch,
http://data.europa.eu/esco/skill/cd0b0699-ad62-45f0-b921-deafec22034f,"Spirituosen","K 131300-009","Obstbranntwein",skos:broadMatch,
http://data.europa.eu/esco/skill/cd0b0699-ad62-45f0-b921-deafec22034f,"Spirituosen","K 131300-012","Spirituosen",skos:exactMatch,
http://data.europa.eu/esco/skill/cd0cab17-ebaa-4737-a193-50384b7961fa,"Zirkustakelage instand halten","K 100000-008","Zirkus",skos:closeMatch,
http://data.europa.eu/esco/skill/cd0cab17-ebaa-4737-a193-50384b7961fa,"Zirkustakelage instand halten","K 100002-021","Veranstaltungstechnik",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd0f35cd-fc71-4057-a85e-b73dee89e541,"Duftstoffforschung betreiben","K 011000-039","Kosmetische Chemie",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd12a46a-342c-4695-8046-b1b3da0ef6ed,"einen Rettungswagen unter Normalbedingungen fahren","K 090204-002","Krankentransport",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd195aad-29dd-43f5-a5be-e6994d83215b,"lebenslange berufliche Weiterbildung in Bereich der Sozialarbeit betreiben","K 090003-032","Sozialarbeit",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd2ac676-4184-4916-bbfd-a6fed0384572,"Sonnentrocknungsverfahren für Tabak durchführen","K 010507-002","Tabakaufbereitung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd2efd98-b3c7-49bf-841f-e7005dbe472e,"Berufsbeschäftigung von Nutzern/Nutzerinnen des Gesundheitssystems ermöglichen","K 090206-060","Rehabilitation",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd314e5c-4f3c-446f-afe1-1ac326918cb3,"Fotofilm in Verarbeitungsmaschine eingeben","K 100102-002","Filmentwicklung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd4b9e72-a18d-44bd-b227-14bbdd162dc1,"Proben für die Untersuchung vorbereiten","K 0809-010","Versuchsdurchführung und -auswertung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd4c3908-c626-4331-8e94-60e6ec4ea2c3,"Baustoffkosten veranschlagen","K 030202-001","Kalkulation",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd514498-931d-4d04-a2ba-eb84b7617a95,"Fachbereich der Sekundarstufe leiten","K 090100-016","Fachleitung, Fachbetreuung (Schulwesen)",skos:closeMatch,
http://data.europa.eu/esco/skill/cd56a093-3400-4635-80bd-b9611dcf1542,"Gamemaker Studio","K 130901-003","Computer-, Videospiele",skos:closeMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 030300-030","Projektmanagement",skos:exactMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 070402-010","Projektplanungssoftware MS Project (MS Office)",skos:closeMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 070401-072","Projektsimulationssoftware Simultrain",skos:closeMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 070401-080","Projektmanagement-Software Asta Powerproject",skos:closeMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 070401-098","Projektmanagement-Software Primavera",skos:closeMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 070401-102","Projektmanagement-Software RPlan",skos:closeMatch,
http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,"Projekte managen","K 070401-133","Virtuelle Projekträume",skos:closeMatch,
http://data.europa.eu/esco/skill/cd6484a2-bfa2-4371-8e2f-1ffa2a22dac4,"gesprochenes Schwedisch verstehen","K 11-064","Schwedisch",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd6f2bb9-797e-4a0e-b55a-cd1f295935e5,"Aufzeichnungen über Verkaufsförderungsmaßnahmen führen","K 030203-022","Verkaufsförderung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd70c768-aab6-46e6-8fb4-3aad7fe4b4cb,"Türen einsetzen","K 0207-016","Fenster- und Türenbau, -montage",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd7146d4-499a-479b-8dc2-c605d38b4b03,"Dosieranlagen für Flüssigkeiten kontrollieren","K 010202-030","Maschinenführung, Anlagenführung, -bedienung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd740dd8-5453-48bb-b374-5af429306bf8,"nationale Rechtsvorschriften für Pflanzenschutzmittel","K 0004-022","Pflanzenschutz",skos:closeMatch,
http://data.europa.eu/esco/skill/cd740dd8-5453-48bb-b374-5af429306bf8,"nationale Rechtsvorschriften für Pflanzenschutzmittel","K 1401-022","Sachkundenachweis nach Pflanzenschutz-Sachkundeverordnung",skos:closeMatch,
http://data.europa.eu/esco/skill/cd75dbd2-fb29-47a6-b49b-3146ff97fc20,"Gummimaterialien vorbereiten","K 011002-012","Kautschuk-, Gummiverarbeitung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd76316c-23e5-449a-a0c4-598bf7ee1a5a,"Beratung zum Kleidungsstil leisten","K 030100-016","Modeberatung",skos:exactMatch,
http://data.europa.eu/esco/skill/cd7f6863-34cb-40fa-96d9-1de80b6c862b,"Maschinen für die Produktion von Modellen bedienen","K 011104-018","Metallmodellbau",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd85312f-0e0b-460b-addd-57d6df800595,"Kommunikation innerhalb eines Teams koordinieren","K 030300-015","Gruppen-, Teamleitung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd869296-2feb-4fde-84c5-b7e54c4bcd5a,"Überwachungsinfrastruktur in Flughäfen überwachen","K 0602-030","Sicherheitstechnik",skos:closeMatch,
http://data.europa.eu/esco/skill/cd869296-2feb-4fde-84c5-b7e54c4bcd5a,"Überwachungsinfrastruktur in Flughäfen überwachen","K 16-039","Flughafen",skos:closeMatch,
http://data.europa.eu/esco/skill/cd86f45f-3823-492f-a7cb-9ed63b28db01,"optische Gestaltung von Spielen entwerfen","K 100104-030","Spiele-Design",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-005","Farbstoffansetzen",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-006","Flockenfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-010","Jiggerfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-012","Kettbaumfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-014","Kontinuefärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-015","Kreuzspulenfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-016","Küpenfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-022","Rollenkufenfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-027","Sternfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-028","Stranggarnfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-029","Stückfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-031","Textilfärben",skos:exactMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010108-035","Walzenfärben",skos:broadMatch,
http://data.europa.eu/esco/skill/cd962f27-5ffa-402c-8f48-73f15a735907,"Textilfärbemaschinen bedienen","K 010202-030","Maschinenführung, Anlagenführung, -bedienung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd990eab-c6a9-4c11-b17d-b12a98f6573b,"harmonisches Verhältnis zu Kunden aufbauen","K 030203-004","Customer-Relationship-Management (CRM)",skos:closeMatch,
http://data.europa.eu/esco/skill/cd990eab-c6a9-4c11-b17d-b12a98f6573b,"harmonisches Verhältnis zu Kunden aufbauen","K 030203-014","Kundenberatung, -betreuung",skos:closeMatch,
http://data.europa.eu/esco/skill/cd990eab-c6a9-4c11-b17d-b12a98f6573b,"harmonisches Verhältnis zu Kunden aufbauen","K 030502-011","Kundenbindungssysteme",skos:closeMatch,
http://data.europa.eu/esco/skill/cd9d2306-e3fe-4a1d-8f4b-6d6513cf17c3,"Flugfreigabe vorbereiten","K 0404-005","Flugbetrieb",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd9d2306-e3fe-4a1d-8f4b-6d6513cf17c3,"Flugfreigabe vorbereiten","K 0404-007","Flugdienstberatung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cd9d2306-e3fe-4a1d-8f4b-6d6513cf17c3,"Flugfreigabe vorbereiten","K 0404-017","Flugvorbereitung",skos:narrowMatch,
http://data.europa.eu/esco/skill/cda1c50a-b82a-4ea2-9ea4-21c656ac3ea8,"Flechtwaren herstellen","K 010103-014","Maschinenflechten",skos:broadMatch,
http://data.europa.eu/esco/skill/cda1c50a-b82a-4ea2-9ea4-21c656ac3ea8,"Flechtwaren herstellen","K 010701-000","Dekorationsflechten",skos:broadMatch,
http://data.europa.eu/esco/skill/cda471f8-e175-4340-8259-4636eff669f8,"Weinqualität kontrollieren","K 0007-001","Kellerei, Kellerwirtschaft",skos:narrowMatch,
http://data.europa.eu/esco/skill/cda471f8-e175-4340-8259-4636eff669f8,"Weinqualität kontrollieren","K 0007-011","Weinsensorik",skos:narrowMatch,
http://data.europa.eu/esco/skill/cda53197-9c99-404a-ac8a-d8c8550ca98d,"Ukrainisch sprechen","K 11-079","Ukrainisch",skos:narrowMatch,
http://data.europa.eu/esco/skill/cdb66bd3-e356-45a4-888b-6d1f69cd30a7,"Gebäudewartungsarbeiten planen","K 030001-001","Facility-Management",skos:narrowMatch,
http://data.europa.eu/esco/skill/cdb81bbf-c340-4ce2-a063-a6f7a2159ffc,"Bohranlagen versetzen","K 0201-008","Erdbohrungen",skos:closeMatch,
http://data.europa.eu/esco/skill/cdb81bbf-c340-4ce2-a063-a6f7a2159ffc,"Bohranlagen versetzen","K 0201-029","Spezialtiefbau",skos:narrowMatch,
http://data.europa.eu/esco/skill/cdbb225c-d69d-4442-8cdc-818b1fdda074,"Finanzprodukte entwickeln","K 0802-004","Finanzwirtschaft",skos:narrowMatch,
http://data.europa.eu/esco/skill/cdd2b6cc-b4a9-42a0-824b-766f52176fd3,"Kontrollberichte schreiben","K 030206-004","Berichtswesen, Information",skos:narrowMatch,
http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,"Systemtheorie","K 0805-035","Systemwissenschaften",skos:narrowMatch,
http://data.europa.eu/esco/skill/cdde122d-eb32-4b60-90c0-117107d04e4b,"texturiertes Filamentgarn herstellen","K 010107-021","Texturieren",skos:exactMatch,
http://data.europa.eu/esco/skill/cde1ed83-8527-4ad1-9d26-7d8ccb2e8b03,"mit veterinärmedizinischen Notfällen umgehen","K 090211-010","Veterinärmedizin",skos:narrowMatch,
http://data.europa.eu/esco/skill/cde53fc6-f5e9-4439-8b91-a53da0c01d34,"Anweisungen für die Wundversorgung geben","K 090206-067","Stomatherapie",skos:narrowMatch,
http://data.europa.eu/esco/skill/cde53fc6-f5e9-4439-8b91-a53da0c01d34,"Anweisungen für die Wundversorgung geben","K 090206-071","Wundversorgung",skos:closeMatch,
http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,"Chemie","K 011000-003","Biochemie",skos:broadMatch,
http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,"Chemie","K 011000-005","Chemie",skos:exactMatch,
http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,"Chemie","K 011000-006","Chemie der gasförmigen Stoffe",skos:broadMatch,
http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,"Chemie","K 011000-020","Fettchemie",skos:broadMatch,
http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,"Chemie","K 011000-021","Fotochemie",skos:broadMatch,
http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce,"Chemie","K 011000-028","Grenzflächenchemie, Oberflächenchemie",skos:broadMatch,
